x, y
0.022155432290140716, 99450.27853193038
0.03799069427409421, 67932.33947050374
0.09077523916702822, 1594.578135762722
0.15411672203395685, 213.03120922337868
0.25968581181982486, 34.8480478407768
0.30719188772576167, 21.64046387417961
0.3441410256577041, 21.64046387417961
0.396925570550638, 17.257714934756024
0.5024945153594681, 27.790424418139477
0.5341653292814512, 29.495726284420332
0.5922283431613826, 22.42770618818416
0.6397344190673195, 26.1837149522321
0.7030757569572096, 29.849155462872925
0.755860446827182, 27.790424418139477
0.8033665227331186, 29.495726284420332
0.8561509226490146, 25.56734557751043
0.8983786745449924, 28.460387065217162
0.9828338883828716, 32.83327885092262
1.0356182882987675, 34.8480478407768
1.0989599161427344, 27.13623281266601
1.1411873780846356, 42.66932986476651
1.1781365160165778, 47.4975253134172
1.252035081834539, 41.664886140240824
1.3100980957144701, 49.22543461025214
1.3576041716204075, 51.01617002497179
1.405110247526344, 48.06665899699497
1.4473377094682451, 34.02771850641465
1.5001223993382178, 15.138488227600913
1.542349861280119, 13.599637951135932
1.6004128751600504, 10.845369577095871
1.6531972750759463, 7.408238558256025
1.690146702961965, 4.546007176776518
1.7534880408518552, 6.1228026345275035
1.8009941167577923, 7.233847285807803
1.8590571306377237, 6.815620822830528
1.9065632065436604, 3.66876416696864
1.9540692824495969, 7.320521246766872
1.9910184203815393, 6.196164365227332
2.049081434261471, 6.270409198531064
2.091308896203372, 5.566314864861232
2.1546505240473386, 5.182403031223319
2.19687798598924, 3.5824031403580445
2.2338271239211824, 5.837931767259863
2.3130040137491026, 7.148194855659332
2.365788703619075, 5.121037393579626
2.4027378415510174, 4.546007176776518
2.4449653034929186, 9.4009318238043
2.492471379398855, 5.06040501780214
2.5558130072428225, 7.320521246766872
2.592762145174764, 9.627566475902752
2.6349896071166654, 6.498515743562062
2.7036095589705917, 7.408238558256025
2.80917864875646, 6.1228026345275035
2.8619630486723557, 10.09735179589779
2.9041910905224095, 10.218342162954983
2.951697166428347, 8.34531605475566
3.0361520903121497, 7.586833999620823
3.094215394146157, 9.977800544580248
3.136442566133982, 7.148194855659332
3.183948642039919, 6.979929625720241
3.2420119458739265, 8.546502260141384
3.2895180217798634, 6.196164365227332
3.3634162976437483, 6.050305537996915
3.4637067734655806, 13.279508708278982
3.5059345253615586, 12.217214137985765
3.553440601267496, 11.788373673964328
3.5956683531634734, 13.43862011523322
3.6378955251512974, 11.374586080548676
3.7065154770052238, 10.218342162954983
3.7329076769631713, 8.34531605475566
3.7962493048071386, 11.2399051975774
3.849033704723034, 10.975315801030693
3.901818684547083, 11.648800957057121
3.954603084462979, 10.34077551753187
3.996830836358957, 10.34077551753187
4.102399636190748, 20.389315722207673
4.144627388086726, 15.138488227600913
4.197411788002621, 15.689210278400244
4.244917863908559, 11.510873230514541
4.297702263824455, 18.31671087129231
4.334651691710474, 15.877194064264314
4.4032716435644, 16.6519461893626
4.456056043480295, 12.217214137985765
4.498283795376273, 18.983040850866953
4.556346519302127, 13.43862011523322
4.598574271198106, 13.43862011523322
4.651358671114002, 17.464503537028246
4.68830809900002, 18.31671087129231
4.751649146935834, 18.31671087129231
4.788598574821853, 12.51174282170235
4.8413829747377495, 17.673758396569976
4.910002926591674, 20.147895856447217
4.9680662304256815, 19.210490405244563
5.010293402413508, 11.648800957057121
5.057799478319443, 23.243602211682838
5.100027230215422, 23.243602211682838
5.158090534049429, 12.217214137985765
5.205596609955366, 21.384229778112886
5.242545457933233, 18.31671087129231
5.295329857849128, 19.673610752379567
5.337557609745105, 17.673758396569976
5.390342009661001, 25.264631735461155
5.464240865433039, 24.669897745507082
5.506468037420864, 21.89975393752483
5.548695789316842, 25.264631735461155
5.6014801892327375, 20.633614873830062
5.654265169056787, 25.87370338187632
5.701771244962723, 22.96838614253234
5.754555644878619, 22.96838614253234
5.796783396774597, 27.790424418139477
5.849567796690492, 24.669897745507082
5.902352196606389, 23.803935951488704
5.970972148460314, 23.243602211682838
6.060705976262229, 27.13623281266601
6.134604252126114, 28.460387065217162
6.208502527989998, 27.461389629514624
6.282400803853882, 26.497440995631706
6.3457424316978495, 32.44453736198289
6.398526831613745, 29.849155462872925
6.446032907519683, 23.803935951488704
6.50937453536365, 20.147895856447217
6.556880611269586, 12.363605513947512
6.609665011185482, 11.648800957057121
6.709955487007315, 3.6253265057069717
6.757461562913251, 3.53998798172926
6.79441099079927, 4.6556039071991036
6.831359838777136, 3.7572120162033205
6.894701466621103, 6.196164365227332
6.942207542527039, 4.711386067832379
7.010827494380966, 3.940550960239413
7.0583335702869014, 1.998514979629656
7.105839646192839, 2.389456633447367
7.158624046108735, 3.8022298932389953
7.206130122014671, 3.142486272884524
7.253636197920609, 4.711386067832379
7.306420597836505, 3.105279669235816
7.343370025722523, 3.41572746086755
7.406711073658337, 0.7799312112709537
7.559786529304217, 2.891106802497605
7.707583081031987, 0.9436724646190627
7.850101308749798, 3.8938902854741246
7.902885708665694, 0.7892771645260225
7.945113460561672, 2.3332099197000256
8.055960584403422, 1.4838406498779624
8.103466660309358, 0.7706969333995074
8.209036619957455, 1.4838406498779624
8.30932709577929, 0.7987340655969405
