x, y
0.0021265284423178754, 1969.4948009891955
0.012759170653907493, 5623.41325190349
0.020202020202020148, 6770.880692315368
0.036150983519404545, 7429.63950759495
0.055289739500265785, 8228.536134887769
0.08506113769271664, 8382.761242479175
0.10632642211589581, 7855.273132638482
0.12014885699096227, 7639.4926277338645
0.22115895800106325, 5172.609313220876
0.23817118553960662, 4458.549045514108
0.2647527910685806, 4256.300264549499
0.27857522594364703, 3702.9545972153246
0.3019670388091441, 3437.8769057499594
0.4518872939925572, 1383.9775083428958
0.4699627857522595, 1345.9603241553657
0.5497076023391814, 778.2677460751806
0.5645933014354068, 763.9492627733865
0.7347155768208401, 248.4055474186358
0.7740563530037214, 206.3080285531685
0.8665603402445509, 111.78591777554036
0.888888888888889, 103.78367193526972
0.9218500797448168, 82.28536134887764
0.93886230728336, 76.39492627733866
0.9686337054758106, 56.75867624499188
0.9930887825624669, 53.18711718664561
1.0090377458798514, 44.17344703140078
1.0324295587453483, 42.960024080617636
1.0622009569377993, 31.04098428019674
1.0749601275917064, 32.51597449244765
1.0972886762360445, 30.1883036480126
1.1249335459861778, 22.6380340952145
1.1483253588516746, 22.01617838827324
1.1759702286018077, 16.357226875977307
1.2153110047846891, 13.839775083428952
1.239766081871345, 13.335214321633261
1.266347687400319, 8.305290710979154
1.2791068580542266, 8.539876947307052
1.2918660287081338, 7.782677460751817
1.3141945773524721, 8.862997874668872
1.3322700691121745, 6.897785379387656
1.3577884104199893, 6.770880692315368
1.369484316852738, 7.2255509498658785
1.3928761297182348, 5.077444223248225
1.4205209994683679, 4.6272459144694595
1.4396597554492294, 4.296002408061763
1.4609250398724083, 5.675867624499187
1.473684210526316, 4.802325719511158
1.4938862307283363, 2.881890128193504
1.5151515151515151, 3.502312052777795
1.5321637426900585, 2.5780439840196814
1.5449229133439661, 2.881890128193504
1.5534290271132374, 2.6263635276533353
1.5768208399787347, 2.700546209105599
1.5821371610845296, 2.828869434625975
1.5948963317384368, 2.2849198351169275
1.6087187666135032, 1.0187427149936827
1.6331738437001595, 1.009327853075345
1.652312599681021, 0.8382761242479189
1.6895268474215843, 1.9878659591254764
1.7001594896331735, 1.5907901866580416
1.707602339181287, 0.8077148443646844
1.7979797979797982, 0.7639492627733873
1.8118022328548642, 0.9816021113890402
