x, y
0.9474435788703898, 0.0013501144306187402
1.9553629342486267, 0.0027002288612376726
3.0439161456496984, 0.005400457722475345
3.9712016450051006, 0.004050343291856413
4.9589629208683474, 0.005400457722475345
6.007198435276562, 0.010801018452079
7.0151177906547995, 0.020252025480667377
7.982720987003058, 0.035103490231730906
9.05111458092626, 0.052655183844032304
10.018717777274523, 0.07425742676244673
10.986320973622782, 0.1053104706951929
12.034556488030997, 0.14446440722590873
13.042477381372116, 0.20522048366791068
14.050396736750356, 0.26732667454053155
15.038156474650723, 0.33753375801112184
16.025916212551085, 0.42259220322564756
17.074154802885065, 0.5049504195789356
18.041754923307558, 0.5819081782097484
19.02951773713369, 0.6494149298119729
20.077753251541903, 0.7142213495458312
21.045356447890164, 0.7803779867174367
22.033116185790533, 0.8451845094584236
23.081351700198745, 0.8964896303754013
24.008638737517025, 0.9315931206071322
25.016558092895263, 0.9734473375026498
26.044637065751377, 1.018001783259405
27.032396803651732, 1.0423042035354932
28.08063231805995, 1.0774077452707882
