x, y
1.004059663839665, 6.217859558854357e-7
1.9891742297608925, 0.02370944461065945
3.0121789915189954, 0.0889084275749133
3.997293557440223, 0.22523335671307673
4.98240812336145, 0.4149029444531782
6.024356711128093, 0.6934805618251813
6.990527451040781, 0.9305678449575651
7.975642016962008, 1.1972907400242392
9.05547952865563, 1.4936496449682137
10.002706442559775, 1.8552079308194547
10.987821008481003, 2.2404744674523207
12.029769596247647, 2.6494500507528342
12.995940336160334, 3.005080577508399
14.037888923926976, 3.36663886335964
15.004059663839664, 3.6748520926659327
15.989174229760891, 3.9475023488852714
17.031122817527535, 4.190516595227309
17.97834973143168, 4.409822391816216
18.96346429735291, 4.563929006469363
20.024356711128092, 4.735817306637491
21.02841510305786, 4.818797776145224
21.956698190953468, 4.919559931167939
23.03653443073719, 5.01439472503799
24.021648996658417, 5.091448032364562
24.968875910562566, 5.180355664053454
26.010824498329207, 5.257409170351533
27.01488543407877, 5.3107537294677165
28.03788765201708, 5.364098388069654
