x, y
0.9710982658959537, 0
1.9190751445086704, 0
2.9826589595375723, 0.0003099173553719008
3.953757225433526, 0.0003099173553719008
4.924855491329479, 0.0006198347107438016
5.988439306358381, 0.001549586776859504
6.959537572254335, 0.004958677685950413
7.953757225433526, 0.006198347107438016
9.017341040462428, 0.008367768595041321
9.965317919075144, 0.013326446280991734
10.936416184971097, 0.018285123966942148
12, 0.024173553719008263
12.971098265895954, 0.034710743801652885
14.034682080924854, 0.04896694214876032
14.982658959537572, 0.06539256198347107
15.976878612716762, 0.0802685950413223
17.040462427745663, 0.09731404958677685
18.034682080924856, 0.12024793388429751
18.98265895953757, 0.13574380165289254
20.046242774566473, 0.15340909090909088
21.017341040462426, 0.16394628099173553
21.98843930635838, 0.18037190082644627
23.07514450867052, 0.18657024793388427
24.046242774566473, 0.2005165289256198
25.017341040462426, 0.20361570247933883
26.057803468208093, 0.21012396694214874
27.028901734104046, 0.21074380165289253
28.06936416184971, 0.21446280991735533
