x, y
1.0067413262115714, 0
1.992508229390766, 0.0005618149079506149
3.0621714165475353, 0.0008427035027480577
4.026965304846286, 0.0002808885947974428
4.970786178264592, 0.0005618149079506149
6.0614223803018055, 0.0002808885947974428
7.005243253720111, 0.0016854070054961856
7.991010156899306, 0.0014044806923430135
9.039698921023698, 0.002808999103041756
10.004494217474381, 0.004775294703335455
11.032208558566397, 0.006460663990475982
12.059922899658412, 0.007865182401174689
13.00374518122865, 0.011235958693811436
14.052432537201112, 0.016853919181539324
15.038200848532238, 0.023876416939143785
16.023969159863366, 0.03117978443236786
17.07265933213969, 0.04073033612068311
18.058424827166952, 0.04971911061940344
19.023220123617634, 0.060112365810466785
20.07191029589396, 0.07134832450427822
21.036702776040777, 0.08033708014382068
21.980522241307153, 0.08876403973459036
23.07116125964823, 0.09859551773605879
24.014980724914604, 0.10955056897589492
25.00074903624573, 0.11910112066421016
26.070409407098634, 0.12500000746509118
27.03520470354932, 0.13286517100708808
28.083894875825642, 0.1384831503539938
